bioF,937268,BSU30220
bioA,936286,BSU30230
bioW,938017,BSU30240
ytaP,937263,BSU30250
msmR,937257,BSU30260
msmE,936693,BSU30270
amyD,937258,BSU30280
amyC,935927,BSU30290
melA,937255,BSU30300
ytwF,936589,BSU30310
leuS,938102,BSU30320
ytvB,937249,BSU30330
ytvA,937254,BSU30340
yttB,936526,BSU30350
yttA,937248,BSU30360
bceB,938178,BSU30370
bceA,937246,BSU30380
bceS,936816,BSU30390
bceR,936307,BSU30400
ytrF,937247,BSU30410
ytrE,937245,BSU30420
ytrD,936438,BSU30430
ytrC,937243,BSU30440
ytrB,936641,BSU30450
ytrA,937244,BSU30460
ytzC,936521,BSU30470
ytqA,937240,BSU30480
ytqB,938058,BSU30490
ytpB,936222,BSU30500
ytpA,937237,BSU30510
ytoA,937238,BSU30520
ytnA,938118,BSU30530
asnB,937236,BSU30540
metK,937090,BSU30550
pckA,937235,BSU30560
ytmB,937228,BSU30570
ytmA,936383,BSU30580
ytlA,935959,BSU30595
ytlC,937218,BSU30610
ytlD,937097,BSU30620
ytkD,937072,BSU30630
ytkC,937209,BSU30640
dps,937211,BSU30650
ytzI,8302972,BSU30659
ytkA,937181,BSU30660
luxS,937106,BSU30670
ytjA,937207,BSU30680
ytiB,938087,BSU30690
rpmE2,937208,BSU30700
ythA,937142,BSU30710
ythB,937206,BSU30720
ytzL,8303158,BSU30739
mntD,937149,BSU30740
mntC,937203,BSU30750
mntB,937196,BSU30760
mntA,937219,BSU30770
menC,937201,BSU30780
menE,937132,BSU30790
menB,937195,BSU30800
ytxM,937115,BSU30810
menD,937198,BSU30820
menF,937190,BSU30830
yteA,937192,BSU30840
ytdA,937119,BSU30850
ytcA,936155,BSU30860
ytcB,938900,BSU30870
ytcC,939212,BSU30880
ytxO,936317,BSU30890
cotS,936628,BSU30900
cotSA,936379,BSU30910
cotI,936682,BSU30920
ytaB,938164,BSU30930
glgP,936630,BSU30940
glgA,936781,BSU30950
glgD,936778,BSU30960
glgC,937990,BSU30970
glgB,937993,BSU30980
none,NaN,NEWGENE18
thiT,937137,BSU30990
yuaI,938830,BSU31000
yuaG,937138,BSU31010
yuaF,937144,BSU31020
yuaE,937143,BSU31030
yuaD,937141,BSU31040
gbsB,938832,BSU31050
gbsA,938829,BSU31060
yuaC,938843,BSU31070
yuaB,938831,BSU31080
ktrA,937145,BSU31090
ktrB,938835,BSU31100
yubF,937150,BSU31110
lytG,937146,BSU31120
yubD,938834,BSU31130
cdoA,938837,BSU31140
yubB,937148,BSU31150
yubA,938833,BSU31160
yulF,937153,BSU31170
yulE,938836,BSU31180
yulD,937151,BSU31190
yulC,938839,BSU31200
yulB,938838,BSU31210
yuxG,938841,BSU31220
tlpB,937152,BSU31230
mcpA,937154,BSU31240
tlpA,938840,BSU31250
mcpB,937155,BSU31260
tgl,937158,BSU31270
yuzH,8303174,BSU31279
yugU,937156,BSU31280
yugT,938857,BSU31290
yugS,937160,BSU31300
yugP,938850,BSU31310
yuzI,8303062,BSU31319
mstX,8303011,BSU31321
yugO,938842,BSU31322
yugN,938845,BSU31330
yugM,937159,BSU31340
pgi,937165,BSU31350
yugK,938844,BSU31360
yugJ,937164,BSU31370
yuzA,937163,BSU31380
yugI,938849,BSU31390
alaT,938846,BSU31400
yugG,937166,BSU31410
yugF,937169,BSU31420
yugE,938847,BSU31430
patB,937170,BSU31440
kinB,937167,BSU31450
kapB,938848,BSU31460
kapD,937171,BSU31470
yuxJ,938852,BSU31480
pbpD,938851,BSU31490
yuxK,938854,BSU31500
yufK,938853,BSU31510
yufL,937173,BSU31520
yufM,937174,BSU31530
yufN,938870,BSU31540
yufO,937172,BSU31550
yufP,937175,BSU31560
yufQ,937176,BSU31570
maeN,938855,BSU31580
yufS,938856,BSU31590
mrpA,938828,BSU31600
mrpB,937177,BSU31610
mrpC,937139,BSU31620
mrpD,938858,BSU31630
mrpE,2914191,BSU31640
mrpF,938862,BSU31650
mrpG,938864,BSU31660
yuxO,937178,BSU31670
comA,937179,BSU31680
comP,938866,BSU31690
comX,938875,BSU31700
comQ,937180,BSU31710
degQ,936547,BSU31720
yuzC,938859,BSU31730
yuxH,937185,BSU31740
yueK,937186,BSU31750
pncA,938863,BSU31760
yueI,938125,BSU31770
yueH,936537,BSU31780
yueG,936561,BSU31790
yueF,936534,BSU31800
yuzE,937187,BSU31810
yuzF,936562,BSU31820
yueE,936545,BSU31830
yueD,936558,BSU31840
yueC,936550,BSU31850
yueB,936567,BSU31860
yukB,936565,BSU31875
yukC,936572,BSU31890
yukD,936543,BSU31900
yukE,936578,BSU31910
yukF,938860,BSU31920
ald,936557,BSU31930
yukJ,937111,BSU31945
ybdZ,8303138,BSU31959
dhbF,936569,BSU31960
dhbB,936582,BSU31970
dhbE,936509,BSU31980
dhbC,937162,BSU31990
dhbA,936579,BSU32000
besA,936592,BSU32010
yuiH,937188,BSU32020
bioYB,936511,BSU32030
yuiF,937212,BSU32040
yuiE,936587,BSU32050
yuiD,936516,BSU32060
yuiC,936601,BSU32070
yuiB,938035,BSU32080
yuiA,938869,BSU32090
yumB,937062,BSU32100
yumC,936577,BSU32110
yuzG,936597,BSU32120
guaC,937189,BSU32130
paiB,936588,BSU32140
paiA,937204,BSU32150
yutM,936627,BSU32160
dapF,937110,BSU32170
yutK,936517,BSU32180
yuzB,936585,BSU32190
yutJ,936600,BSU32200
yuzD,937202,BSU32210
yutI,936658,BSU32220
yuxL,936648,BSU32230
thrB,936665,BSU32240
thrC,936660,BSU32250
hom,936654,BSU32260
yutH,936635,BSU32270
yutG,936659,BSU32280
yutF,936508,BSU32290
yutE,938483,BSU32300
yutD,937182,BSU32310
yutC,936674,BSU32320
lipA,938861,BSU32330
lytH,936510,BSU32340
yunB,936670,BSU32350
yunC,936679,BSU32360
yunD,936666,BSU32370
yunE,936506,BSU32380
yunF,937089,BSU32390
yunG,936684,BSU32400
pucH,936662,BSU32410
pucR,937221,BSU32420
pucJ,937096,BSU32430
pucK,937191,BSU32440
pucL,936669,BSU32450
pucM,937977,BSU32460
yuzJ,8303056,BSU32469
pucE,936680,BSU32470
pucD,936686,BSU32480
pucC,936685,BSU32490
pucB,936486,BSU32500
pucA,938865,BSU32510
pucG,936676,BSU32520
yurH,936699,BSU32530
bsn,936687,BSU32540
yurJ,937070,BSU32550
frlR,936688,BSU32560
frlD,936704,BSU32570
frlM,936696,BSU32580
frlN,936689,BSU32590
frlO,937094,BSU32600
frlB,936701,BSU32610
yurQ,936694,BSU32620
yurR,937069,BSU32630
sspG,2914218,BSU32640
yurS,936705,BSU32650
yurT,937193,BSU32660
yuzN,8303129,BSU32669
sufB,936706,BSU32670
iscU,936702,BSU32680
sufS,937108,BSU32690
sufD,938871,BSU32700
sufC,937073,BSU32710
yuzK,8303161,BSU32719
yurZ,937080,BSU32720
metN,936716,BSU32730
metP,936709,BSU32740
metQ,936700,BSU32750
yusD,936713,BSU32760
yusE,937184,BSU32770
yusF,936707,BSU32780
yusG,936719,BSU32790
yusH,936724,BSU32800
yusI,936722,BSU32810
fadE,936717,BSU32820
yusK,936729,BSU32830
fadN,937125,BSU32840
yuzL,8302982,BSU32849
fadM,937064,BSU32850
yuzM,8302981,BSU32859
yusN,937194,BSU32860
yusO,935923,BSU32870
yusP,937088,BSU32880
yusQ,938468,BSU32890
yusR,937076,BSU32900
yusS,935924,BSU32910
yusT,938601,BSU32920
yusU,935925,BSU32930
yusV,935921,BSU32940
yusW,938599,BSU32950
yusZ,938596,BSU32980
mrgA,938592,BSU32990
htrB,935935,BSU33000
cssR,938594,BSU33010
cssS,935936,BSU33020
yuzO,8303202,BSU33029
yuxN,935945,BSU33030
fumC,938591,BSU33040
yvzF,8303152,BSU33049
gerAA,935953,BSU33050
gerAB,935948,BSU33060
gerAC,935951,BSU33070
liaR,935957,BSU33080
liaS,935967,BSU33090
liaF,938469,BSU33100
liaG,938471,BSU33110
liaH,938585,BSU33120
liaI,935958,BSU33130
yvqJ,935970,BSU33140
yvqK,935972,BSU33150
yvrA,935968,BSU33160
yvrB,938583,BSU33170
yvrC,935980,BSU33180
yvrD,938584,BSU33190
yvrE,935979,BSU33200
yvrG,935985,BSU33210
yvrH,935974,BSU33221
rsoA,8302938,BSU33222
sigO,935983,BSU33230
yvrJ,8303113,BSU33239
oxdC,938620,BSU33240
yvrL,935982,BSU33250
yvrN,937213,BSU33260
yvrO,938472,BSU33270
yvrP,938618,BSU33280
fhuC,935994,BSU33290
fhuG,938619,BSU33300
fhuB,937085,BSU33310
fhuD,935996,BSU33320
lysP,936000,BSU33330
sspJ,2914269,BSU33340
yvsG,935995,BSU33350
yvgJ,936006,BSU33360
yvgK,936008,BSU33370
yvgL,936003,BSU33380
yvgM,936009,BSU33390
yvgN,936001,BSU33400
yvgO,936024,BSU33410
nhaK,936025,BSU33420
yvgQ,938605,BSU33430
cysJ,936022,BSU33440
helD,936037,BSU33450
yvgT,936011,BSU33460
bdbC,936042,BSU33470
bdbD,936031,BSU33480
copB,936034,BSU33490
copA,937985,BSU33500
copZ,937974,BSU33510
csoR,936038,BSU33520
yvaA,936109,BSU33530
yvaB,936142,BSU33540
yvaC,936143,BSU33550
yvaD,936144,BSU33560
yvaE,936156,BSU33570
yvaF,936128,BSU33580
yvaG,936172,BSU33590
smpB,936170,BSU33600
rnr,938644,BSU33610
yvaK,938643,BSU33620
secG,938477,BSU33630
yvaM,938476,BSU33640
yvzC,936178,BSU33650
rghRA,936180,BSU33660
rghRB,938539,BSU33670
yvaP,938478,BSU33680
yvaQ,938479,BSU33690
opuBD,936226,BSU33700
opuBC,938475,BSU33710
opuBB,936225,BSU33720
opuBA,936230,BSU33730
yvaV,936233,BSU33740
sdpA,938629,BSU33750
sdpB,936240,BSU33760
spbC,936227,BSU33770
sdpI,936238,BSU33780
sdpR,936249,BSU33790
opuCD,937199,BSU33800
opuCC,936248,BSU33810
opuCB,937105,BSU33820
opuCA,937136,BSU33830
yvbF,936258,BSU33840
yvbG,938636,BSU33850
yvbH,938639,BSU33860
yvbI,938638,BSU33870
yvbJ,938637,BSU33880
yvbK,938642,BSU33890
eno,938641,BSU33900
pgm,938574,BSU33910
tpiA,938626,BSU33920
pgk,938572,BSU33930
gapA,938627,BSU33940
cggR,938570,BSU33950
araE,938567,BSU33960
araR,938635,BSU33970
yvbT,938634,BSU33980
yvbU,937711,BSU33990
cyeB,936287,BSU34000
yvbW,936289,BSU34010
yvbX,937709,BSU34020
yvbY,937742,BSU34030
yvfW,938159,BSU34040
yvfV,936297,BSU34050
yvfU,938523,BSU34060
yvfT,937702,BSU34070
yvfS,936302,BSU34080
yvfR,936748,BSU34090
rsbQ,935930,BSU34100
rsbP,936673,BSU34110
ganB,937086,BSU34120
ganA,936313,BSU34130
ganQ,937991,BSU34140
ganP,936323,BSU34150
cycB,936329,BSU34160
ganR,936331,BSU34170
yvfI,936332,BSU34180
yvfH,936322,BSU34190
sigL,936362,BSU34200
yvfG,936336,BSU34210
epsO,936339,BSU34220
epsN,936364,BSU34230
epsM,936372,BSU34240
epsL,936365,BSU34250
epsK,8302980,BSU34265
epsJ,937131,BSU34280
epsI,937256,BSU34290
epsH,938630,BSU34300
epsG,937071,BSU34310
epsF,938631,BSU34320
epsE,938633,BSU34330
epsD,938611,BSU34340
epsC,938571,BSU34350
epsB,938640,BSU34360
epsA,938582,BSU34370
slrR,938581,BSU34380
pnbA,938580,BSU34390
padC,938579,BSU34400
yveG,938578,BSU34410
yveF,938614,BSU34420
racX,938575,BSU34430
pbpE,938615,BSU34440
sacB,936413,BSU34450
levB,938616,BSU34460
yveA,938612,BSU34470
yvdT,936423,BSU34480
yvdS,936401,BSU34490
yvdR,938613,BSU34500
yvdQ,936432,BSU34510
yvdP,936442,BSU34520
cotR,936427,BSU34530
clpP,938625,BSU34540
pgcM,938624,BSU34550
malL,938623,BSU34560
yvdK,938621,BSU34570
yvdJ,936479,BSU34580
mdxG,936499,BSU34590
mdxF,937063,BSU34600
mdxE,936522,BSU34610
mdxD,936514,BSU34620
mdxR,936460,BSU34630
yvdD,936504,BSU34640
yvdC,936515,BSU34650
yvdB,937217,BSU34660
yvdA,937999,BSU34670
yvcT,936519,BSU34680
yvcS,938473,BSU34690
yvcR,936524,BSU34700
yvcQ,938024,BSU34710
yvcP,936531,BSU34720
yvzJ,8303070,BSU34729
yvcN,936525,BSU34730
crh,938474,BSU34740
whiA,936540,BSU34750
yvcK,936527,BSU34760
yvcJ,936532,BSU34770
yvcI,936528,BSU34780
trxB,936549,BSU34790
cwlO,936533,BSU34800
yvcD,936542,BSU34810
bmrA,936559,BSU34820
yvzA,936541,BSU34830
yvcB,936563,BSU34840
yvcA,936576,BSU34850
hisI,936552,BSU34860
hisF,936554,BSU34870
hisA,936580,BSU34880
hisH,936590,BSU34890
hisB,936560,BSU34900
hisD,936584,BSU34910
hisG,936568,BSU34920
hisZ,936602,BSU34930
yvpB,936591,BSU34940
pelC,936594,BSU34950
yvoF,936620,BSU34960
hprP,936613,BSU34970
yvoD,936603,BSU34980
lgt,936609,BSU34990
hprK,936615,BSU35000
nagA,936621,BSU35010
nagBA,936619,BSU35020
yvoA,936626,BSU35030
yvnB,936623,BSU35040
yvnA,936639,BSU35050
cypX,936624,BSU35060
yvmC,936633,BSU35070
yvmB,936625,BSU35080
yvmA,936643,BSU35090
yvlD,936638,BSU35100
yvlC,936642,BSU35110
yvlB,936656,BSU35120
yvlA,936640,BSU35130
yvkN,936649,BSU35140
yvzB,936664,BSU35150
uvrA,936646,BSU35160
uvrB,936663,BSU35170
csbA,936675,BSU35180
yvkC,936657,BSU35190
yvkB,936683,BSU35200
yvkA,938566,BSU35210
minJ,936668,BSU35220
ctpB,936678,BSU35240
ftsX,936708,BSU35250
ftsE,936681,BSU35260
cccB,936703,BSU35270
yvjA,938534,BSU35280
prfB,936692,BSU35290
secA,936711,BSU35300
yvyD,936715,BSU35310
yvzG,8303029,BSU35319
fliT,936718,BSU35320
fliS,936720,BSU35330
fliD,936728,BSU35340
yvyC,936737,BSU35350
hag,936742,BSU35360
csrA,936731,BSU35370
yviF,936732,BSU35380
yviE,936735,BSU35390
flgL,936738,BSU35400
flgK,936736,BSU35410
yvyG,936745,BSU35420
flgM,936739,BSU35430
yvyF,936743,BSU35440
comFC,936747,BSU35450
comFB,936749,BSU35460
comFA,938537,BSU35470
yviA,936763,BSU35480
degU,936751,BSU35490
degS,936752,BSU35500
yvyE,936754,BSU35510
yvhJ,936761,BSU35520
tagO,936757,BSU35530
tuaH,938535,BSU35540
tuaG,937965,BSU35550
tuaF,936768,BSU35560
tuaE,936765,BSU35570
tuaD,936766,BSU35580
tuaC,936771,BSU35590
tuaB,936770,BSU35600
lytC,936777,BSU35620
lytB,936795,BSU35630
lytA,936784,BSU35640
lytR,936787,BSU35650
mnaA,936209,BSU35660
gtaB,936797,BSU35670
ggaB,936775,BSU35680
ggaA,936798,BSU35690
tagH,936513,BSU35700
tagG,936794,BSU35710
tagF,936803,BSU35720
tagE,936804,BSU35730
tagD,936809,BSU35740
tagA,936810,BSU35750
tagB,936813,BSU35760
tagC,936812,BSU35770
lytD,936822,BSU35780
yvyI,936815,BSU35790
gerBA,936814,BSU35800
gerBB,936827,BSU35810
gerBC,936819,BSU35820
ywtG,936832,BSU35830
ywtF,936823,BSU35840
ywtE,936824,BSU35850
pgdS,936837,BSU35860
pgsE,936828,BSU35870
pgsA,936830,BSU35880
pgsC,936840,BSU35890
pgsB,936833,BSU35900
rbsR,936836,BSU35910
rbsK,936844,BSU35920
rbsD,936846,BSU35930
rbsA,936839,BSU35940
rbsC,936841,BSU35950
rbsB,936848,BSU35960
ywsB,936850,BSU35970
ywsA,936847,BSU35980
ywrO,936853,BSU35990
alsD,936857,BSU36000
alsS,936852,BSU36010
alsR,936860,BSU36020
ywrK,936864,BSU36030
ywrJ,936867,BSU36040
cotB,936870,BSU36050
cotH,936858,BSU36060
cotG,936865,BSU36070
ywrF,936871,BSU36080
ywrE,936874,BSU36090
ywrD,936884,BSU36100
ywrC,936886,BSU36110
ywrB,936876,BSU36120
ywrA,936879,BSU36130
ywqO,936881,BSU36140
ywqN,936882,BSU36150
ywqM,936887,BSU36160
ywqL,936894,BSU36170
ywqK,936888,BSU36180
ywqJ,936885,BSU36190
ywqI,937912,BSU36200
ywqH,937905,BSU36210
ywqG,937891,BSU36220
ywqF,936890,BSU36230
ywqE,936893,BSU36240
ptkA,936896,BSU36250
ywqC,936897,BSU36260
ywzD,8303126,BSU36269
ywqB,936903,BSU36270
ywqA,936906,BSU36280
ywpJ,936907,BSU36290
glcR,936908,BSU36300
ssbB,936910,BSU36310
ywpG,936912,BSU36320
ywpF,936915,BSU36330
ywpE,936904,BSU36340
ywpD,936914,BSU36350
mscL,936909,BSU36360
fabZ,936918,BSU36370
rapD,936919,BSU36380
flhP,936913,BSU36390
flhO,936927,BSU36400
mbl,936916,BSU36410
spoIIID,936917,BSU36420
usd,938188,BSU36430
ywoH,936923,BSU36440
ywoG,936928,BSU36450
ywoF,936925,BSU36460
pucI,936935,BSU36470
ywoD,938533,BSU36480
ywoC,936934,BSU36490
ywoB,936938,BSU36500
amtB,936933,BSU36510
glnK,936937,BSU36520
bcrC,936946,BSU36530
ywnJ,936936,BSU36540
spoIIQ,936951,BSU36550
ywnH,936956,BSU36560
ywnG,936941,BSU36570
ywnF,936942,BSU36580
clsA,936957,BSU36590
mta,936962,BSU36600
ywnC,936950,BSU36610
ywnB,936961,BSU36620
ywnA,936952,BSU36630
ureC,936958,BSU36640
ureB,936967,BSU36650
ureA,936968,BSU36660
csbD,936969,BSU36670
ywmF,936974,BSU36680
rapB,936963,BSU36690
moaA,936982,BSU36700
fdhD,936976,BSU36710
ywmE,936977,BSU36720
ywmD,936987,BSU36730
ywmC,936990,BSU36740
spoIID,936979,BSU36750
murAA,936980,BSU36760
ywmB,936983,BSU36770
ywzB,936986,BSU36780
ywmA,936991,BSU36790
atpC,936994,BSU36800
atpD,936992,BSU36810
atpG,936989,BSU36820
atpA,936995,BSU36830
atpH,936997,BSU36840
atpF,936998,BSU36850
atpE,936999,BSU36860
atpB,937004,BSU36870
atpI,937003,BSU36880
upp,937006,BSU36890
glyA,937015,BSU36900
ywlG,937007,BSU36910
ywlF,937014,BSU36920
ywlE,937021,BSU36930
ywlD,937022,BSU36940
ywlC,937023,BSU36950
ywlB,937028,BSU36960
spoIIR,937017,BSU36970
ywlA,938509,BSU36980
ywkF,938510,BSU36990
prmC,938511,BSU37000
prfA,937031,BSU37010
ywkD,937039,BSU37020
racA,937043,BSU37030
ywkB,936875,BSU37040
ywkA,937045,BSU37050
tdk,937033,BSU37060
rpmE,937034,BSU37070
rho,937042,BSU37080
glpX,937035,BSU37090
murAB,937038,BSU37100
ywjH,938462,BSU37110
fbaA,937040,BSU37120
spo0F,937041,BSU37130
ywjG,938459,BSU37140
pyrG,937044,BSU37150
rpoE,937046,BSU37160
acdA,938457,BSU37170
fadF,938461,BSU37180
clsB,938460,BSU37190
uvsE,938195,BSU37200
ywjC,938458,BSU37210
ywjB,938455,BSU37220
ywjA,937049,BSU37230
ywiE,938453,BSU37240
narI,938454,BSU37250
narJ,937051,BSU37260
narH,937047,BSU37270
narG,938358,BSU37280
arfM,937058,BSU37290
ywiC,937048,BSU37300
fnr,937050,BSU37310
narK,937055,BSU37320
argS,937054,BSU37330
ywiB,937056,BSU37340
sboA,938512,BSU37350
sboX,2914193,BSU37360
albA,937059,BSU37370
albB,937057,BSU37380
albC,937068,BSU37390
albD,937053,BSU37400
albE,938514,BSU37410
albF,938515,BSU37420
albG,937060,BSU37430
ywhL,937067,BSU37440
ywhK,937087,BSU37450
rapF,936725,BSU37460
phrF,936721,BSU37470
ywhH,937183,BSU37480
speB,937205,BSU37490
speE,937075,BSU37500
pbpG,937200,BSU37510
ywhD,937100,BSU37520
ywhC,937099,BSU37530
ywhB,937098,BSU37540
ywhA,937081,BSU37550
thrZ,937135,BSU37560
mmr,937101,BSU37570
ywgB,937074,BSU37580
ywgA,937077,BSU37590
ywfO,937082,BSU37600
ywzC,937093,BSU37610
rsfA,937126,BSU37620
ywfM,937972,BSU37630
ywfL,937083,BSU37640
cysL,936502,BSU37650
eutD,936581,BSU37660
ywfI,936512,BSU37670
ywfH,937215,BSU37680
ywfG,937157,BSU37690
bacE,937161,BSU37700
bacD,937214,BSU37710
bacC,937065,BSU37720
bacB,937084,BSU37730
bacA,937216,BSU37740
ywfA,937061,BSU37750
rocC,938495,BSU37760
rocB,937220,BSU37770
rocA,937222,BSU37780
rocG,937066,BSU37790
yweA,937223,BSU37800
spsL,2914201,BSU37810
spsK,937225,BSU37820
spsJ,937227,BSU37830
spsI,937229,BSU37840
spsG,937230,BSU37850
spsF,937232,BSU37860
spsE,937233,BSU37870
spsD,937250,BSU37880
spsC,937234,BSU37890
spsB,937239,BSU37900
spsA,937253,BSU37910
ywdL,937241,BSU37920
ywdK,937242,BSU37930
ywdJ,937261,BSU37940
ywdI,937251,BSU37950
ywdH,937252,BSU37960
ung,937265,BSU37970
ywdF,937259,BSU37980
ywdE,937260,BSU37990
ywdD,937267,BSU38000
ywzG,8303176,BSU38018
thiD,937262,BSU38020
ywdA,937276,BSU38030
sacA,937277,BSU38040
sacP,937266,BSU38050
ywcJ,937283,BSU38060
sacT,937284,BSU38070
ywcI,937275,BSU38080
vpr,937291,BSU38090
ywcH,937286,BSU38100
nfrA,937279,BSU38110
rodA,937294,BSU38120
ywcE,937296,BSU38130
qoxD,937285,BSU38140
qoxC,937299,BSU38150
qoxB,937303,BSU38160
qoxA,937295,BSU38170
ywzA,937305,BSU38180
galT,937307,BSU38190
galK,937297,BSU38200
ywcD,937313,BSU38210
ywcC,937314,BSU38220
slrA,8303165,BSU38229
ywcB,937304,BSU38230
ywcA,937320,BSU38240
ywbO,937309,BSU38250
efeN,937310,BSU38260
efeM,937322,BSU38270
efeU,938520,BSU38280
thiE,937316,BSU38290
thiM,938519,BSU38300
ywbI,937626,BSU38310
ywbH,937321,BSU38320
lrgB,937323,BSU38330
ywbF,937325,BSU38340
ywbE,937326,BSU38350
ywbD,937328,BSU38360
ywbC,937329,BSU38370
ywbB,937330,BSU38380
ywbA,937331,BSU38390
epr,937332,BSU38400
sacX,937333,BSU38410
sacY,937335,BSU38420
gspA,937339,BSU38430
ywaF,937341,BSU38440
ywaE,937344,BSU38450
tyrZ,937345,BSU38460
ywaD,937350,BSU38470
ywaC,937355,BSU38480
menA,937356,BSU38490
ywzH,8303014,BSU38499
dltA,937358,BSU38500
dltB,937360,BSU38510
dltC,937361,BSU38520
dltD,937362,BSU38530
dltE,937369,BSU38540
ywaA,937372,BSU38550
licH,937373,BSU38560
licA,937374,BSU38570
licC,937375,BSU38580
licB,937379,BSU38590
licR,937383,BSU38600
yxzF,937390,BSU38610
yxlJ,937391,BSU38620
katX,937399,BSU38630
yxlH,937392,BSU38640
yxlG,937394,BSU38650
yxlF,938137,BSU38660
yxlE,937395,BSU38670
yxlD,937398,BSU38680
yxlC,938082,BSU38690
sigY,937400,BSU38700
yxlA,937405,BSU38710
yxkO,937408,BSU38720
cydD,936330,BSU38730
cydC,936498,BSU38740
cydB,937412,BSU38750
cydA,937406,BSU38760
cimH,937407,BSU38770
yxkI,937415,BSU38780
yxzE,937409,BSU38790
yxkH,937411,BSU38800
msmX,937422,BSU38810
yxkF,937413,BSU38820
aldY,937414,BSU38830
yxkD,937425,BSU38840
yxkC,937416,BSU38850
galE,937420,BSU38860
yxkA,937438,BSU38870
yxjO,937423,BSU38880
yxjN,937424,BSU38890
yxjM,937441,BSU38900
yxjL,937427,BSU38910
pepT,937428,BSU38920
yxjJ,937454,BSU38930
yxjI,937439,BSU38940
yxjH,937440,BSU38950
yxjG,937457,BSU38960
yxjF,937450,BSU38970
scoB,937453,BSU38980
scoA,937468,BSU38990
yxjC,937455,BSU39000
yxjB,937456,BSU39010
yxjA,937472,BSU39020
yxiS,937467,BSU39040
katE,937481,BSU39050
citH,937469,BSU39060
bglS,937470,BSU39070
licT,937503,BSU39080
yxiP,937473,BSU39090
yxiO,937480,BSU39100
deaD,937492,BSU39110
yxiM,937485,BSU39120
yxzJ,8303069,BSU39139
yxiK,937483,BSU39140
yxiJ,937504,BSU39150
yxiI,937495,BSU39160
yxzG,937507,BSU39170
yxiH,937476,BSU39180
yxiG,937774,BSU39190
yxzC,937967,BSU39200
yxiF,937519,BSU39210
yxxG,937508,BSU39220
wapA,937525,BSU39230
yxxF,937510,BSU39240
yxiE,937971,BSU39250
bglH,937512,BSU39260
bglP,937518,BSU39270
yxxE,937520,BSU39280
yxxD,937530,BSU39290
yxiD,937523,BSU39300
yxiC,937521,BSU39310
yxiB,937532,BSU39320
abnB,937533,BSU39330
yxzL,8302942,BSU39339
hutP,937529,BSU39340
hutH,937541,BSU39350
hutU,937542,BSU39360
hutI,937531,BSU39370
hutG,937546,BSU39380
hutM,938565,BSU39390
pdp,937540,BSU39400
nupC,937534,BSU39410
deoC,938608,BSU39420
deoR,937543,BSU39430
yxxB,937547,BSU39440
yxeR,937551,BSU39450
yxeQ,938528,BSU39460
yxeP,937572,BSU39470
yxeO,937555,BSU39480
yxeN,937554,BSU39490
yxeM,937568,BSU39500
yxeL,937563,BSU39510
yxeK,937570,BSU39520
yxeJ,937574,BSU39530
yxeI,937573,BSU39540
yxeH,937571,BSU39550
yxeG,937586,BSU39560
yxeF,937562,BSU39570
yxeE,936477,BSU39580
yxeD,937597,BSU39590
yxeC,937578,BSU39600
yxeB,937581,BSU39610
yxeA,937612,BSU39620
yxdM,937589,BSU39630
yxdL,937596,BSU39640
yxdK,937487,BSU39650
yxdJ,937599,BSU39660
iolJ,937601,BSU39670
iolI,937582,BSU39680
iolH,937613,BSU39690
iolG,937615,BSU39700
iolF,937616,BSU39710
iolE,936212,BSU39720
iolD,937590,BSU39730
iolC,937622,BSU39740
iolB,937580,BSU39750
mmsA,937575,BSU39760
iolR,937635,BSU39770
iolS,937636,BSU39780
yxcE,937621,BSU39790
yxcD,937638,BSU39800
csbC,937639,BSU39810
htpG,937631,BSU39820
yxcA,937641,BSU39830
yxbG,937642,BSU39840
yxbF,937637,BSU39850
aldX,937653,BSU39860
yxbD,937655,BSU39870
yxbC,937640,BSU39880
yxbB,937673,BSU39890
aslA,937675,BSU39900
yxnB,937643,BSU39910
asnH,937677,BSU39920
yxaM,937678,BSU39930
yxaL,937661,BSU39940
yxaJ,937687,BSU39950
yxaI,937676,BSU39960
yxaH,937697,BSU39970
qodI,937689,BSU39980
yxaF,937690,BSU39990
yxnA,937698,BSU40000
yxaD,937699,BSU40010
yxzK,8303163,BSU40021
yxaC,937696,BSU40022
yxaB,937700,BSU40030
glxK,937708,BSU40040
gntR,937710,BSU40050
gntK,937713,BSU40060
gntP,937715,BSU40070
gntZ,937716,BSU40080
ahpC,938147,BSU40090
ahpF,937717,BSU40100
bglA,937718,BSU40110
yyzE,937724,BSU40120
yydK,937726,BSU40130
yyzN,8302916,BSU40139
yydJ,937730,BSU40140
yydI,937743,BSU40150
yydH,937745,BSU40160
yydG,937720,BSU40170
yydF,937753,BSU40180
fbp,937744,BSU40190
yydD,937732,BSU40200
yydC,937731,BSU40210
yydB,937728,BSU40220
yydA,937752,BSU40230
yyzF,8303139,BSU40239
yycS,938490,BSU40240
yycR,937754,BSU40250
yyzG,8303112,BSU40259
yycQ,937733,BSU40260
yycP,937764,BSU40270
yycO,937766,BSU40280
yycN,937725,BSU40290
rapG,937771,BSU40300
phrG,937767,BSU40310
argI,937760,BSU40320
rocE,937761,BSU40330
rocD,937755,BSU40340
rocR,937769,BSU40350
htrC,937779,BSU40360
yycJ,937778,BSU40370
yycI,937765,BSU40380
walH,937790,BSU40390
