Gene ID,C12T1,C12T7,C14T1,C14T9,C23T7,C23T8,C26T10A,C26T9A,C27T10A,C27T9A,C28T7,C28T8,C10T5B,C10T6,C15T11A,C15T9,C16T10,C16T12A,C21T16,C21T7C,C4T11A,C4T12A,C6T10,C6T9,Gene Symbol,Aliases,Entrez ID,Ensembl ID,GO Accession
937151,2.3305,0.084055915,3.3925622,3.4583013,2.4302404,3.22276,0,3.6684377,2.137856,2.388684,4.376547,4.1367736,3.8201385,1.3927727,0,3.3247557,2.4933007,3.22186,3.5719416,3.3194375,2.0471609,4.076443,1.0255193,0,BSU31190,,937151,,GO:0016857|GO:0019301
938839,5.690455,3.6819894,5.816633,5.506933,5.5702925,5.6387453,4.641431,5.5616794,5.6605854,5.160235,5.5607777,5.782841,6.235775,5.1371045,4.928008,5.558957,4.493301,4.9770536,5.9459195,4.881975,5.45469,5.443816,4.4934034,4.296782,BSU31200,,938839,,GO:0008993|GO:0019301
938838,5.4302044,4.101439,5.28524,4.728756,4.306413,5.186387,4.4636893,5.4241157,4.7504697,4.7697687,4.7771225,3.9862494,5.5984316,4.9262357,4.109249,4.652181,4.899293,4.2431602,4.7786155,4.333784,4.8688664,5.132963,4.4585876,3.9415088,BSU31210,,938838,,GO:0003700|GO:0005622|GO:0006355
938841,6.620007,4.8003736,3.919923,5.4900413,4.752168,4.4717445,4.6872344,6.1536593,5.0095387,3.7206082,5.2522044,4.6996627,5.308925,4.6024475,3.2125566,5.652609,4.506227,5.5009694,5.780144,4.4240537,4.9738135,5.1347756,4.6953225,4.5630035,BSU31220,,938841,,
937152,7.167525,7.0177007,5.7737374,6.2748523,7.0351024,7.144537,7.1926494,6.6839275,6.627991,6.8076916,6.7046824,7.0593505,6.36165,6.8114815,7.0670776,6.413998,7.965064,6.7437296,6.09099,6.636388,6.0501647,5.9151626,7.8906116,7.6220217,BSU31230,,937152,,GO:0006935|GO:0007155
937154,10.436484,10.250535,9.624234,10.242658,10.826819,10.569103,11.366005,10.538803,10.793363,10.759298,10.910156,11.46886,9.719516,10.44919,10.573898,10.514506,10.059334,10.210394,11.304232,10.456557,10.221859,10.2186,11.290811,11.002206,BSU31240,,937154,,GO:0006935
938840,5.976167,4.060597,7.224965,7.527325,6.6526327,8.383826,6.742083,6.7802997,7.9485946,7.6613917,4.872805,5.153112,6.226463,6.805673,5.99623,6.5119,5.043573,5.48186,8.820811,6.835873,6.178172,5.9306507,5.492349,5.3551006,BSU31250,,938840,,GO:0006935|GO:0007155
937155,9.707371,9.623876,8.60048,9.382055,9.618409,9.459259,10.418246,9.598407,9.900553,10.006869,10.071871,10.158176,8.662562,9.284166,9.698678,9.470587,9.180658,9.530636,10.434603,9.471915,9.140312,9.301248,10.359324,10.199089,BSU31260,,937155,,GO:0006935|GO:0007155
937158,2.1702852,3.9690633,2.4495203,3.478778,0.17390065,2.079427,2.4945896,2.4964767,2.004283,2.8560565,3.228949,3.8528996,3.7239625,3.3852167,1.6888016,0,2.1713727,2.7799013,4.7900577,2.734475,0.4502516,2.2492013,1.3588973,3.3336208,BSU31270,,937158,,GO:0003810
8303174,4.38274,4.265781,4.2365313,6.306487,3.2126489,3.6253953,5.3893375,5.5161896,5.6472363,4.5845866,5.211818,5.2191696,7.1240983,6.4913454,5.315792,5.3594227,3.9670823,5.5303726,4.11342,4.1904073,5.121545,5.0866666,3.760136,3.6798368,BSU31279,,8303174,,GO:0003674|GO:0005575|GO:0008150
937156,4.634592,4.919534,5.8721566,6.1669517,4.5323386,4.679297,6.2801285,6.139502,6.1647415,5.041505,5.7345967,5.6783447,7.2269015,6.9047604,5.964482,5.874882,4.536723,5.823346,5.6393533,5.4250283,5.90094,6.061818,4.0575814,3.662483,BSU31280,,937156,,
938857,4.022972,4.9462013,2.7824197,3.3137188,3.8452778,3.8343146,3.4945896,2.759511,4.0095387,4.315221,2.9293888,3.3223848,2.1390002,1.3852166,4.724426,2.8800194,4.380826,3.555861,3.9843097,4.193907,3.4502516,2.834164,4.6767735,4.730511,BSU31290,,938857,,GO:0004556|GO:0016052
937160,2.947893,3.166033,4.367382,4.313719,4.167206,4.148098,2.4945896,3.1745486,3.7200322,3.6721065,2.228949,3.8528996,3.7239625,2.970179,3.3533814,2.2950568,2.8718123,3.8968978,5.3144584,4.145403,3.2669444,3.6184351,2.5409968,3.2847114,BSU31300,,937160,,
938850,6.391363,7.2747135,7.6441526,7.482868,6.599631,6.5431366,6.403912,6.606333,6.848933,6.55897,6.270476,6.1633773,5.794352,6.1620226,5.7710485,5.9102845,5.4667,5.3232455,7.3498316,6.8403335,6.961846,6.9814777,6.720235,6.541889,BSU31310,,938850,,
8303062,0,0,0,0,0,0.45557556,0,0,0.5501071,0.5311871,0,1.0809065,0,0,0,0,0,0,0,0.044815157,0,0,0,0,BSU31319,,8303062,,GO:0003674|GO:0005575|GO:0008150
8303011,0,0,1.4604915,1.7287561,0.84527785,0,2.4945896,0,1.5501071,0,0,0,0,0,0.36687365,0,0,0.64897037,0,0,2.0165982,2.5711293,0.4367001,0,BSU31321,,8303011,,
938842,1.3629303,0.77371573,0.4604915,0,3.1672058,1.079427,2.8571596,1.1745486,1.5501071,1.5603334,0,1.7374223,2.1390002,2.970179,3.0673134,1.2950569,0,1.2339329,0,0,2.7721798,2.2492013,0.33962372,1.0806752,BSU31322,,938842,,
938845,4.725177,4.200651,7.641798,8.065497,6.801262,6.3823977,6.5336404,7.1511617,7.348463,6.55277,8.48446,7.822045,9.269536,8.656335,4.035904,6.394935,4.459857,5.7140064,7.6041565,6.8119636,7.648836,7.8428416,3.6371875,3.7880447,BSU31330,,938845,,
937159,4.7184987,3.7691782,7.25668,7.6368823,5.549043,5.8073087,6.2418084,6.9484897,6.9833136,6.512882,7.8624244,7.238298,8.4546175,7.9502535,4.209778,5.8302364,3.5147803,5.2654457,7.2223296,6.4545116,7.121207,6.996304,3.7823868,2.9451685,BSU31340,,937159,,GO:0003674|GO:0005575|GO:0008150
937165,10.8007965,11.371442,11.276783,11.27612,10.753835,10.883909,10.226075,11.251702,10.789569,10.672446,12.369088,11.3293,11.083718,11.112335,10.104007,10.822901,10.306185,10.362002,11.289493,10.748952,11.143517,10.86972,11.282048,11.056526,BSU31350,,937165,,GO:0004347|GO:0006094|GO:0006096|GO:0006098
938844,6.927827,8.056363,6.887394,6.1210737,6.665457,7.1963253,5.9726367,7.0135,6.909337,6.7197413,7.4619875,6.6749597,6.83944,6.6520033,6.951836,7.2420216,8.157219,7.215601,6.642929,6.725203,6.7138844,7.342594,7.6098294,7.7366095,BSU31360,,938844,,GO:0006113|GO:0016616
937164,9.46606,8.706821,10.335718,9.298612,9.451201,9.677533,9.35359,10.202541,9.896005,9.598878,10.158051,9.162929,9.585999,9.712762,9.138504,9.8716545,9.224091,9.495818,9.766679,9.538939,10.225567,10.271853,8.757201,8.928737,BSU31370,,937164,,GO:0006113|GO:0016616
937163,3.5545084,1.8663694,2.4604914,4.356363,1.8452778,0.079427004,3.9487655,3.708112,2.4608397,2.5223842,2.6019013,3.5584521,4.460928,2.3852167,5.292811,4.9753814,1.0273623,6.1364307,0,0.9485998,3.3571422,3.5595415,0,0,BSU31380,,937163,,
938849,9.985634,11.62633,8.194263,7.9450645,9.642063,9.950057,9.731701,8.530077,8.860696,9.830483,8.404108,9.405205,7.907504,7.9504294,10.663222,10.234045,10.84743,10.616546,8.794486,9.424366,8.313966,8.244864,11.29863,11.274164,BSU31390,,938849,,GO:0006950
938846,8.765507,8.594061,8.692329,7.932058,8.657918,8.595214,8.056368,7.9611716,8.508261,8.6449175,8.03292,8.201993,7.805447,8.354243,7.837509,8.473499,9.067064,8.115864,8.845516,8.5397,8.130432,8.033873,9.03094,8.845318,BSU31400,,938846,,GO:0004069
937166,7.301294,7.097067,6.327209,5.0631194,6.4027295,7.2381606,6.5115633,5.657744,6.049524,6.716723,6.1597033,6.1718836,6.990304,6.098004,6.7374973,6.721919,7.533536,6.847515,6.5694203,6.620997,6.058068,5.9375477,7.6046057,7.5124683,BSU31410,,937166,,GO:0003700|GO:0006355
937169,2.6848583,1.3586781,1.1385634,2.7287562,0.84527785,0.66438955,1.272197,2.1745486,1.3656826,0.56033343,2.228949,1.3540937,3.7239625,0,2.5367985,1.2950569,0,1.6489704,1.4399891,1.3194374,2.4284472,0,1.1004242,1.7486583,BSU31420,,937169,,GO:0008152|GO:0016787
938847,5.0560203,5.985682,4.1371756,5.816219,4.502031,4.9236536,4.7651215,4.975707,3.6331077,4.3268175,5.1644087,4.4858837,5.139,3.3560705,4.75499,4.2030797,5.2500978,4.343091,3.2358212,4.652284,4.094281,4.4466963,5.398483,5.573569,BSU31430,,938847,,
937170,7.1046567,8.186579,6.9996505,6.7582088,6.678168,6.071526,5.881537,6.637103,6.239406,6.244115,6.6991973,6.435591,5.460928,6.292107,6.2220545,6.292736,6.293035,6.251465,6.4263277,6.2736335,6.6012845,6.326017,7.6957955,7.462142,BSU31440,,937170,,GO:0008483|GO:0009058
937167,4.0700135,4.2261295,3.774152,4.728756,3.8337207,4.0621924,3.8571596,4.2119308,4.2008715,4.145296,4.228949,3.474388,3.7112515,4.0313797,3.5010946,3.4649818,3.64905,3.2941084,2.6630216,2.8850346,3.7721798,3.708633,3.6703222,4.0080543,BSU31450,,937167,,GO:0000155|GO:0000160
938848,4.8783145,6.2949014,5.152982,3.7287562,5.0932055,4.8013463,3.1334908,4.929436,4.6290584,4.855251,4.9644713,4.4743876,4.139,4.1925716,4.468455,3.4649818,4.4193,4.555861,4.502073,4.4893622,4.7788625,4.8650885,5.6778674,5.349283,BSU31460,,938848,,
937171,1.3629303,2.396646,1.4604915,1.7287561,0,2.2663503,3.0091627,1.2647463,0,3.6272838,1.8139116,2.474388,3.1390002,2.3852167,2.6888018,1.2950569,2.1729712,1.6489704,0,2.8388116,3.0352142,3.1720335,2.3408225,3.12717,BSU31470,,937171,,GO:0006139|GO:0016797
938852,3.8091865,3.856929,6.906507,6.728756,5.119788,4.4109397,5.272798,5.45032,5.756023,4.9002495,5.0219526,5.5022497,6.5786233,6.4252324,5.0192666,5.9224377,5.1257567,5.592107,5.4807754,5.1633005,5.811318,6.4143095,3.4520323,2.899218,BSU31480,,938852,,GO:0005215|GO:0005887|GO:0006810
938851,8.35972,8.140413,7.975847,8.185562,8.513971,8.36623,8.274732,7.852188,7.899283,8.171362,7.8562894,8.714947,7.4755216,7.833457,8.096823,8.291075,8.791029,8.4693,8.250487,8.2338915,7.9871964,7.6654677,8.576799,8.383012,BSU31490,,938851,,GO:0009252|GO:0016763
938854,5.9954906,6.5048,6.2090354,6.572911,6.45962,6.370921,6.091313,5.7934675,5.8020487,6.1576843,6.3553886,6.086525,6.328105,5.879345,6.0709295,6.2104807,6.328854,6.144106,6.2979007,6.138124,6.2479405,6.1238165,6.50223,6.2851944,BSU31500,,938854,,
938853,7.4497447,8.526734,5.6304164,6.55962,6.4996276,6.2971487,6.1937604,5.1287446,5.6561203,6.1952395,5.4707894,6.5910854,5.09877,6.086766,7.063576,6.625061,7.394191,6.9733734,6.239422,6.1644974,5.2912183,5.793316,8.52045,8.465753,BSU31510,,938853,,
937173,6.985368,6.748152,6.3550925,6.208452,6.4484124,7.3363776,7.623768,6.867345,6.750363,7.331924,6.331164,6.8010974,5.7310038,6.9704127,7.5571632,6.493265,7.267741,6.928643,6.9645615,7.028957,6.3587527,6.470244,7.3185415,7.1455464,BSU31520,,937173,,
937174,6.50824,7.0246024,6.320352,5.9336414,6.9584618,7.0846577,7.348219,6.731871,6.688328,6.936036,6.982864,7.0108075,6.6937804,6.4748783,7.159847,6.708629,7.28744,6.970682,6.6599827,6.654755,6.3851795,6.7451205,7.0200663,7.0059524,BSU31530,,937174,,GO:0000156|GO:0000160|GO:0006355
938870,2.822362,1.0956438,5.9902,6.050684,4.514892,0.44839486,4.641431,6.075788,6.1291966,5.9934382,7.5564566,5.326411,7.5313177,8.020047,4.9446044,5.3825197,4.630804,4.103146,6.2630196,5.3963165,6.656747,6.5529823,0,0.4267303,BSU31540,,938870,,
937172,2.3227005,0,4.6304164,4.050684,3.4302404,1.7116952,3.3876743,4.7900286,4.7209044,4.8332567,5.592757,2.1524599,5.665224,6.058773,3.5409245,4.3825197,3.3498285,3.3183832,4.881075,4.271814,4.562326,5.237108,0.9711411,0.011692712,BSU31550,,937172,,GO:0005524|GO:0006810|GO:0009898|GO:0042626
937175,0.36293024,0.23075372,3.4743128,0,0,0.079427004,1.6872346,3.886721,4.516731,2.9349418,4.3213615,2.1524599,3.6982226,4.7071447,2.8096848,3.54906,2.0625126,1.2339329,3.8005404,3.2920427,4.1820045,4.1046596,0,0,BSU31560,,937175,,GO:0005887|GO:0006810|GO:0022857|GO:0042626|GO:0043190
937176,0.36293024,0,3.1356175,2.7287562,3.1672058,0,2.4945896,3.3444736,3.7200322,3.4788558,4.116356,3.0351028,3.7502513,4.8446484,2.6888018,2.0730317,2.629059,1.9708984,2.6623814,3.1939065,3.4063084,4.4191265,0,0,BSU31570,,937176,,GO:0005887|GO:0006810|GO:0022857|GO:0042626|GO:0043190
938855,7.860634,5.954023,4.852809,4.2329874,10.326001,5.4631314,5.9670353,7.5177703,7.8410234,6.921628,5.540016,8.64931,4.460928,4.003455,7.006996,9.150253,10.286508,9.265234,7.8680687,7.054859,7.4663672,8.333422,5.833646,5.6275597,BSU31580,,938855,,
938856,0,0,1.4604915,0,0,0,0.6872346,0,0,0.56033343,0,0,0,0,0,0,1.106819,0,0,0,0,0,0,0,BSU31590,,938856,,GO:0003674|GO:0005575|GO:0008150
938828,8.7317,8.728847,9.681404,8.785243,7.9324255,8.324847,8.046676,8.257727,8.952629,8.678092,7.8924603,7.6332326,8.139436,8.206708,7.4330587,8.479716,7.849779,7.3724256,9.885805,8.513225,9.111305,8.858681,8.745955,8.531652,BSU31600,,938828,,
937177,5.6390324,5.7133484,7.452906,6.728756,6.084147,5.5926137,4.9013376,5.437299,6.3542275,6.2184815,5.753061,5.4183407,4.834496,5.395535,4.798704,5.9246125,4.860713,4.2179785,7.418235,5.860216,6.1605854,6.204359,5.3564177,5.526855,BSU31610,,937177,,GO:0005451|GO:0015672|GO:0015992
937139,5.914778,5.643811,7.210558,5.440732,5.3311133,5.8950872,5.305719,5.8427463,6.6908045,6.028524,5.8222136,5.1812696,4.753235,4.917915,5.072635,5.5117755,5.6723995,4.9255176,7.238636,6.1636124,6.126713,6.343061,6.149356,5.7982993,BSU31620,,937139,,
938858,8.08168,8.129433,9.133083,8.140873,8.016976,8.143351,7.1799173,7.977334,8.35529,7.866525,7.946531,7.0532856,6.7421703,7.6205254,6.7820373,6.971808,7.6143703,7.207983,8.758729,8.075102,8.240176,8.133569,7.884263,7.828646,BSU31630,,938858,,GO:0008137|GO:0055114
2914191,6.3380094,7.0665617,7.2832723,6.8268743,5.954323,7.0486536,5.4102545,6.137603,6.5314374,6.418292,7.1280704,6.0924916,5.876794,6.1708755,5.4727445,6.158717,6.164188,5.411354,7.5902324,6.667581,6.750795,6.5566173,6.573756,6.652539,BSU31640,,2914191,,
938862,5.763951,6.480176,7.2755437,5.869394,5.5830393,6.379116,4.925942,5.6713815,6.498718,5.5980573,6.334043,5.1344237,5.5597744,5.573542,4.941465,5.6783323,5.4941316,4.561573,6.6242676,6.025354,6.173807,6.3949013,5.8319416,5.7712803,BSU31650,,938862,,GO:0005451|GO:0015672|GO:0015992
938864,5.702735,6.410006,6.8252845,5.90214,4.7816277,6.2121034,5.1245365,5.6793103,5.932044,5.8617077,6.40345,5.4421844,4.4493403,5.054026,5.3460307,5.01826,5.414918,4.77072,6.4243493,6.06429,6.08058,6.0596857,5.9494,6.098478,BSU31660,,938864,,GO:0005451|GO:0015672|GO:0015992
937178,6.204166,7.028811,6.256342,6.2596555,7.403544,6.3442116,6.510383,6.221472,6.0316644,6.3371654,7.244344,7.297562,6.9582,6.514538,6.9443502,6.7553825,6.6846743,6.671442,5.6156945,6.3911123,6.184235,6.3450766,6.8528104,6.7441573,BSU31670,,937178,,GO:0003824|GO:0008152
937179,6.6845493,7.1266103,6.4716315,5.000779,6.584249,6.634413,6.3521643,6.17406,5.8624744,6.636341,6.8690224,6.164064,5.727304,6.0789824,6.657784,6.4243627,6.7129893,6.705691,6.451602,6.684566,6.531679,6.032772,7.1968203,7.0615883,BSU31680,,937179,,GO:0000156|GO:0000160|GO:0006355
938866,8.633668,8.458752,8.364291,8.520241,8.041263,8.604564,9.34539,8.327849,8.173923,8.621626,9.619829,9.379068,9.624126,8.814968,8.877552,7.719867,8.205111,8.4727955,8.62863,8.498765,8.859852,8.381668,8.946703,8.766145,BSU31690,,938866,,
938875,4.596653,3.9410312,4.131229,3.773346,3.6244278,3.8050914,5.191234,4.3215156,4.1858177,4.2449856,5.584727,5.5306892,5.474854,3.2248719,4.782378,2.7901955,3.4974923,4.8473034,4.197346,3.8114977,4.588554,4.615691,4.2238755,3.8225007,BSU31700,,938875,,
937180,6.9767456,7.297077,7.5102544,8.111641,7.9482927,7.158789,8.546257,7.709936,7.440586,7.1782837,8.877265,11.627161,8.465104,8.537514,7.22816,6.5633483,7.0404997,7.3205276,6.672147,7.355787,7.915913,7.928767,7.341894,7.2171082,BSU31710,,937180,,
936547,5.7335033,6.592408,6.5518317,6.332943,4.3162003,6.0577307,6.4271674,6.4292145,4.717077,5.050915,4.235034,4.7762504,7.2437925,6.3319182,6.0372744,3.4763286,3.6441944,5.8921447,3.24303,4.8136773,6.795358,6.344814,6.563165,6.3545895,BSU31720,,936547,,
938859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BSU31730,,938859,,
937185,7.1199756,7.7224236,5.964725,6.0252137,6.935599,6.6443725,7.6483927,7.630715,7.2996416,6.9805393,7.852561,8.018904,8.071766,7.118978,7.187266,6.483265,7.056511,6.927672,6.5746927,6.816387,7.3768706,7.2658033,7.1970577,7.4547863,BSU31740,,937185,,GO:0004112|GO:0009966
937186,9.052244,9.215083,8.991312,8.483644,8.8534975,9.289662,8.818263,9.050644,8.681845,8.8760195,9.750639,8.915953,9.132655,8.952695,8.701655,8.7857485,8.676582,8.544044,8.985184,9.13712,8.944715,8.87531,9.021594,8.865824,BSU31750,,937186,,GO:0004516|GO:0019357|GO:0019358
938863,7.490133,6.9655967,7.4587345,6.859687,6.755059,7.8270183,7.1986055,7.430261,7.0050507,7.12273,8.192714,7.3901825,7.4806633,7.1293283,7.128487,6.8364334,6.9149776,6.618912,7.3981404,7.1532664,7.2177305,7.3554864,6.8437634,7.0694957,BSU31760,,938863,,GO:0008152|GO:0016787
938125,6.7546663,7.1396513,6.478474,6.291914,6.152015,6.5580773,6.3586264,6.1353884,6.0569425,6.3868394,5.532842,5.5438485,6.0150943,5.0856566,6.17131,6.1406007,6.5063224,6.5535455,6.2312856,6.7279725,6.4647098,6.0760756,7.024879,6.808794,BSU31770,,938125,,
936537,5.7540693,6.3049617,5.693408,4.5966525,5.301606,5.8291583,5.2766175,4.893869,4.8307543,5.3244677,3.5128708,4.5042944,4.78996,3.2299385,5.242895,5.19147,5.682943,5.836703,5.3178754,5.1168976,5.1877112,5.1840096,5.906066,6.160902,BSU31780,,936537,,
936561,5.682784,5.9337397,4.7779775,4.313719,5.29915,5.207552,5.7210827,4.4638915,4.030372,4.9760156,5.1368012,4.2713537,4.723963,3.9191954,5.183881,5.3791113,5.2475643,5.3806324,5.2961473,4.675816,5.143858,5.33962,5.198917,5.3616114,BSU31790,,936561,,
936534,7.322567,7.7931714,7.5962973,6.7699966,6.880332,6.5267916,7.128827,6.660713,6.7193604,6.648284,6.462725,6.8712373,7.448376,6.9986176,7.2701354,7.0520287,7.0024366,7.561827,6.9103355,6.688368,7.076938,7.555291,7.211016,7.4730606,BSU31800,,936534,,
937187,0,2.0956438,1.4604915,0,3.1672058,1.6253955,1.70159,0.17454858,0.5501071,2.5603335,1.8139116,1.7374223,0,2.960529,2.695224,2.616985,2.112479,1.559703,0.80772096,1.5168835,0.4502516,1.8341638,2.995265,3.1371233,BSU31810,,937187,,GO:0003674|GO:0005575|GO:0008150
936562,2.9034104,3.3220937,3.0282643,3.214183,4.26371,3.9449704,4.596738,3.0967464,3.66888,4.167637,2.9731102,2.2899635,3.7239625,2.597427,4.26499,3.7010493,2.5556748,1.8396667,3.453749,3.9976678,2.8552673,4.168038,3.278172,2.9843714,BSU31820,,936562,,
936545,4.799161,5.154813,4.2670536,5.4269743,5.0807962,5.3666778,5.5468826,5.3841825,5.330417,5.156518,4.8797135,5.2767878,4.460928,4.6542497,5.2899094,3.938913,3.853946,3.847304,4.337875,4.866743,4.732273,4.9573884,4.328049,4.0661235,BSU31830,,936545,,GO:0016787
936558,7.4010887,7.794819,8.34065,8.452374,8.041865,9.057156,7.589699,8.295495,8.251453,7.5610647,7.9702334,7.9468203,8.430704,7.7532864,7.3923755,7.3181357,8.541142,7.533414,7.5384917,7.8764095,7.688492,8.155665,7.6044145,7.322504,BSU31840,,936558,,GO:0008152|GO:0016491
936550,5.3932796,3.9193933,6.688129,7.706178,6.394947,8.33019,5.90716,6.901334,6.904675,6.4330907,6.8155165,6.436157,7.1505284,6.999141,5.870295,5.5307555,7.668231,5.6766596,6.3783436,6.2175593,6.5949125,6.899251,5.33403,5.022394,BSU31850,,936550,,
936567,8.408223,8.164592,9.965636,10.923536,9.998463,11.482245,9.119597,10.298105,10.024604,9.3453045,10.086827,9.579982,10.851591,10.309706,9.09163,9.249242,10.998557,9.455754,9.132241,9.874496,9.93833,10.0126295,9.121635,8.469848,BSU31860,,936567,,
936565,8.66031,8.210608,10.157133,10.445253,10.239343,11.180713,8.734001,10.077308,9.922404,9.2286,9.932197,9.067547,10.53843,10.24833,8.7733,8.916113,10.616828,8.947235,8.995697,10.003085,9.7166195,9.678212,8.921853,8.252105,BSU31875,,936565,,GO:0003677|GO:0005524|GO:0007049|GO:0007059|GO:0016021|GO:0051301
936572,6.524904,5.831352,7.9614625,7.98382,8.049418,9.079717,6.751645,7.348342,6.9990244,7.2488256,7.923949,6.672254,8.06966,7.4599023,6.9103813,6.996276,7.8066287,6.874283,6.290292,7.596871,7.499482,7.1265373,7.181177,6.325506,BSU31890,,936572,,
936543,4.7578297,4.8040233,5.634619,5.9179654,6.702078,7.3550696,5.330168,6.1033144,6.037989,5.436661,6.5629654,5.8175383,5.7531753,5.8125544,5.875827,5.383506,6.168596,5.631871,3.9971297,6.1957817,6.09001,6.37764,5.1775193,4.929538,BSU31900,,936543,,
936578,9.410349,11.34555,12.591273,13.561307,12.579625,12.32321,12.723664,12.953159,12.428652,11.749351,12.782233,12.533639,14.251128,13.711206,12.32852,11.784186,11.652238,12.12078,11.1277,11.757177,12.651314,12.978967,10.646396,10.424918,BSU31910,,936578,,
938860,6.0771756,6.5670915,6.4871035,6.7731504,6.006359,6.73833,6.0717745,6.081012,5.6719513,6.0294995,6.5943303,6.79256,6.5969057,6.5144997,5.842607,5.2837415,6.097858,6.090255,6.23987,6.3981066,5.9738135,5.80379,6.5616593,6.41811,BSU31920,,938860,,
936557,9.656516,10.201938,10.343631,10.835572,11.242773,10.225886,10.930392,11.204617,11.007535,10.685351,11.891538,12.023666,11.172052,11.210334,10.824533,10.8421,9.655342,10.755496,10.558933,10.85003,10.627367,11.176777,9.739095,9.817335,BSU31930,,936557,,GO:0000286|GO:0005737|GO:0006522
937111,6.635621,6.930528,10.178362,10.49502,8.769609,7.4725986,9.458987,9.671566,9.878976,8.683304,11.573877,10.088733,11.446648,10.730573,7.582962,8.463243,6.7103276,7.9429355,8.901668,8.623361,9.799327,10.403491,6.22017,6.3849006,BSU31945,,937111,,
8303138,5.7255173,5.3916087,7.110191,4.658012,1.8808894,3.4455113,4.822643,4.9327297,4.369354,3.3080232,4.8146005,3.0033476,0,3.4458756,5.3838015,3.0325954,5.000431,5.092993,3.572343,4.9065332,3.2777157,4.2629714,4.899926,4.952661,BSU31959,,8303138,,
936569,11.254992,10.295065,13.929266,12.799705,9.257566,8.575978,10.306221,10.511845,10.509959,10.291985,9.50746,8.560716,8.852695,9.503438,10.703488,10.656372,11.596499,10.355821,11.305856,10.869325,9.972592,9.253629,9.896526,10.126933,BSU31960,,936569,,GO:0016491|GO:0017000|GO:0031177
936582,8.937795,7.8421636,10.908193,9.06631,5.880622,6.757141,7.224514,7.6270523,7.4319787,7.4353333,7.016901,4.6760216,6.045891,6.821863,7.840382,7.5535975,8.436902,6.834754,8.594521,7.768194,6.420241,6.5162177,7.892636,7.8854184,BSU31970,,936582,,GO:0048037
936509,9.541093,8.976801,11.656659,9.984062,6.5946593,6.871709,7.472677,8.082774,7.8027306,7.896296,7.0523047,5.920079,7.2131414,7.473238,8.07214,8.244712,9.049211,7.3339553,9.309025,8.370242,7.7548623,6.8625474,8.451582,8.482858,BSU31980,,936509,,GO:0008668|GO:0019290
937162,9.150212,8.099619,11.5205765,10.259133,6.101733,6.762642,6.964409,7.618321,7.340877,7.8090706,6.873724,5.632356,7.5126777,7.347273,7.7186136,8.200504,8.8440075,6.970479,9.264403,8.272309,7.3967605,6.517109,7.975126,8.039101,BSU31990,,937162,,GO:0009058
936579,8.704043,8.443105,9.799653,8.475583,4.5457177,5.8402624,6.0530605,6.68461,6.398632,6.9639797,6.111735,3.8583987,4.9172087,5.370906,6.697438,6.9413953,7.9285583,6.825829,8.342109,7.2764235,6.562914,5.7988744,7.9613147,8.166441,BSU32000,,936579,,GO:0008152|GO:0016491
936592,8.335547,8.996758,8.92539,8.674601,5.1499467,7.2211947,5.8921404,6.4952397,6.211743,7.1684713,5.436842,3.1524599,6.996981,6.889427,6.0976863,7.22928,6.6161914,6.0714884,8.397101,7.159137,6.9450574,5.4339485,8.714069,8.895164,BSU32010,,936592,,GO:0016788
937188,4.4836693,4.5203443,4.451622,5.374453,4.8434734,4.3402057,4.170128,3.4673302,4.550107,4.4681854,4.084006,3.8746407,3.869393,3.5993414,4.7073903,4.7010493,5.0774255,4.1201577,4.5750465,4.115677,3.9763205,4.523463,4.6078906,4.9928555,BSU32020,,937188,,GO:0016164|GO:0055114
936511,3.6848583,4.796971,2.045454,0,0.84527785,4.4982915,2.6872346,2.1745486,3.1350696,2.1452959,3.3697276,1.1524599,2.1390002,2.3852167,2.951836,2.8752024,3.2871144,0.64897037,3.5330985,3.734475,1.4502516,2.4586546,3.764633,3.7548518,BSU32030,,936511,,GO:0019351
937212,6.5059786,7.692897,7.1061993,5.1881876,3.4302404,3.0955667,4.0091624,4.8220835,4.456998,5.4429765,3.9293888,3.1524599,4.7045975,4.5551414,4.359642,5.0499444,4.300656,3.8968978,7.5815854,5.081432,5.1506915,4.8930573,6.425852,7.550613,BSU32040,,937212,,GO:0005342|GO:0015849
936587,7.195551,7.6414433,9.220686,9.1518345,7.9175982,7.862842,7.871022,8.340761,7.786088,7.837831,8.836975,8.01615,9.238144,8.77925,7.4303546,8.136209,7.405784,7.5754642,8.501998,7.8206234,8.132072,8.123538,6.9847207,7.129233,BSU32050,,936587,,
936516,6.0088854,6.5354347,6.511325,6.595664,6.081624,5.493901,6.3237867,6.562991,6.245533,5.8702493,6.7143946,6.9341936,6.549522,6.3175507,6.27924,5.7547407,4.972647,5.267465,6.169521,5.569306,6.5603576,6.663444,5.805619,6.1804085,BSU32060,,936516,,
936601,4.899605,5.497001,3.9665985,2.7287562,3.748316,3.6376948,3.1175199,3.9715614,4.093603,3.820359,3.6883807,3.879291,4.0801063,3.7508662,4.027892,4.3951936,4.1369133,3.9622161,4.1682725,4.0849724,4.0248594,3.5001628,5.3580093,5.2618637,BSU32070,,936601,,
